LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAYMENT,PAYMENT_BILL_RATIO,CREDIT_UTILIZATION,AVERAGE_PAYMENT,AVERAGE_BILL,MAX_PAYMENT_DELAY
50000,2,3,2,33,1,2,2,2,0,0,25922,25154,16820,15860,16179,16915,55,4500,800,582,1000,634,116850,7571,0.06479246897732135,0.51844,1261.8333333333333,19475.0,2
130000,2,2,1,34,0,0,0,0,0,0,99891,101032,104705,105478,107725,109994,3700,5300,4000,4000,4000,6100,628825,27100,0.04309625094422136,0.7683923076923077,4516.666666666667,104804.16666666667,0
230000,2,2,2,30,0,0,0,0,0,0,62988,63056,63741,64096,64473,64927,2847,2303,2284,2280,2345,2333,383281,14392,0.037549474145600746,0.2738608695652174,2398.6666666666665,63880.166666666664,0
380000,2,2,1,31,1,-2,-1,-1,-2,-1,3491,3859,8796,7991,5310,14655,3878,8863,8007,5362,14695,24446,44102,65251,1.4795474128157453,0.009186842105263158,10875.166666666666,7350.333333333333,1
160000,2,3,2,32,0,0,0,0,0,0,56099,41085,35673,28880,27678,25518,3000,3030,2000,5000,4000,3018,214933,20048,0.09327557890133205,0.35061875,3341.3333333333335,35822.166666666664,0
20000,2,3,1,32,0,0,2,0,0,0,17930,20305,19308,20296,20302,20189,3000,0,1318,714,981,400,118330,6413,0.05419589284205189,0.8965,1068.8333333333333,19721.666666666668,2
150000,2,1,2,33,0,0,0,0,0,0,1911,3079,4057,1920,1920,0,1189,1167,1000,0,0,0,12887,3356,0.2604174749747808,0.01274,559.3333333333334,2147.8333333333335,0
90000,2,1,2,32,-1,-1,-1,-1,-1,-1,1560,23153,835,5225,736,736,23153,17395,5225,736,736,886,32245,48131,1.4926655295394635,0.017333333333333333,8021.833333333333,5374.166666666667,-1
400000,2,1,1,33,-2,-2,-2,-2,-2,-2,-4,1054,1420,-20,-20,-20,1058,1427,0,0,0,0,2410,2485,1.0311203319502074,-1e-05,414.1666666666667,401.6666666666667,-2
70000,2,2,1,34,0,0,0,0,0,0,66946,67741,68790,68523,29163,29247,3007,3248,2661,1135,1160,1169,330410,12380,0.03746859961865561,0.9563714285714285,2063.3333333333335,55068.333333333336,0
50000,2,2,1,34,2,2,2,2,2,2,43664,44654,45650,46320,45290,48322,2000,2000,1700,0,3760,1700,273900,11160,0.0407447973713034,0.87328,1860.0,45650.0,2
30000,2,2,1,35,1,-2,-1,0,-1,0,0,0,12403,17849,4935,6491,0,12403,8359,4935,3000,1000,41678,29697,0.7125341907001296,0.0,4949.5,6946.333333333333,1
20000,2,2,1,46,0,0,0,0,0,0,19113,20068,17481,15572,15902,35565,1292,1323,1111,441,2158,2400,123701,8725,0.07053297871480424,0.95565,1454.1666666666667,20616.833333333332,0
20000,2,3,2,39,0,0,0,2,2,3,8720,12241,16020,16457,20906,20289,4000,4000,1000,4750,0,600,94633,14350,0.15163843479547304,0.436,2391.6666666666665,15772.166666666666,3
130000,2,3,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2
80000,2,1,1,41,0,0,0,0,0,0,73863,74970,75285,73654,75642,80984,3300,3300,3000,3500,9050,0,454398,22150,0.048745813141783195,0.9232875,3691.6666666666665,75733.0,0
360000,2,1,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2
120000,2,3,0,47,-1,0,0,-2,-2,-2,1576,3009,0,0,430,1520,1500,0,0,430,1520,730,6535,4180,0.6396327467482785,0.013133333333333334,696.6666666666666,1089.1666666666667,0
200000,2,3,1,41,0,0,0,0,0,0,184133,187386,191098,194671,177096,180388,6710,7125,7333,6325,6522,6569,1114772,40584,0.03640565066219819,0.920665,6764.0,185795.33333333334,0
150000,2,2,1,38,-2,-2,-2,-2,-2,-2,6829,6460,17154,2729,32550,8509,6719,27654,2729,32550,11467,6943,74231,88062,1.1863237730867158,0.04552666666666667,14677.0,12371.833333333334,-2
50000,2,2,2,44,0,0,0,0,-1,0,27200,10605,10355,9853,2917,1473,1172,1202,1000,2917,29,390,62403,6710,0.10752688172043011,0.544,1118.3333333333333,10400.5,0
170000,2,3,1,40,1,2,0,0,0,0,179399,41265,20619,19520,5200,0,0,2000,1136,1000,0,36679,266003,40815,0.1534381191189573,1.0552882352941177,6802.5,44333.833333333336,2
230000,2,2,1,34,0,-1,-1,-1,-1,-1,205530,380,380,2350,103030,380,380,380,2350,103030,380,1570,312050,108090,0.3463867969876622,0.8936086956521739,18015.0,52008.333333333336,0
50000,2,2,2,46,0,0,0,0,0,0,25119,26258,27199,18810,18487,18874,1559,1500,1400,1000,684,716,134747,6859,0.05090280303086525,0.50238,1143.1666666666667,22457.833333333332,0
280000,2,1,1,36,0,0,0,0,0,0,157424,161596,166680,170691,14988,16776,6000,6500,6000,1000,2000,2012,688155,23512,0.034166721160203736,0.5622285714285714,3918.6666666666665,114692.5,0
50000,2,2,1,44,0,0,0,0,-2,-2,13226,14470,15000,0,0,0,1470,1000,0,0,0,0,42696,2470,0.05785085253887952,0.26452,411.6666666666667,7116.0,0
30000,2,3,1,31,2,3,2,2,2,0,30057,29280,30206,30496,29731,29047,0,1700,1100,3,1053,1303,178817,5159,0.02885072448369003,1.0019,859.8333333333334,29802.833333333332,3
360000,2,1,1,32,-2,-2,-2,-2,-1,0,-16,3194,430,1982,211250,215670,3210,436,1991,211250,7762,7823,432510,232472,0.5374950868188019,-4.4444444444444447e-05,38745.333333333336,72085.0,0
400000,2,2,2,32,-2,-2,-2,-2,-2,-2,6464,-270,-770,-761,-2710,187552,1692,0,9,11,194541,7015,189505,203268,1.0726260520830584,0.01616,33878.0,31584.166666666668,-2
80000,2,3,2,33,0,0,0,0,0,0,107044,103077,98328,93376,87491,80156,5000,5000,5000,2000,8500,3000,569472,28500,0.050046358732299394,1.33805,4750.0,94912.0,0
150000,2,2,2,34,0,0,0,0,0,0,18631,18831,15729,11907,14103,14413,3000,3000,1353,5000,3000,5000,93614,20353,0.2174140619992736,0.12420666666666667,3392.1666666666665,15602.333333333334,0
260000,2,2,1,36,0,0,0,0,0,0,59127,60344,61641,60715,57116,58318,2200,2300,2200,2060,2119,2293,357261,13172,0.036869403601288694,0.22741153846153847,2195.3333333333335,59543.5,0
110000,2,3,1,39,0,0,0,0,0,0,107441,106808,75540,75724,74785,76079,4023,2805,3406,2670,2751,2772,516377,18427,0.03568516800709559,0.9767363636363636,3071.1666666666665,86062.83333333333,0
50000,2,1,1,41,0,0,0,0,0,0,47739,47481,47066,44367,27496,27677,2000,1817,2000,1500,1001,1010,241826,9328,0.038573188987122975,0.95478,1554.6666666666667,40304.333333333336,0
300000,2,2,2,40,-1,-1,-1,-1,-1,-1,10626,10578,12963,989,12238,0,10582,13265,1087,12238,0,0,47394,37172,0.7843186901295522,0.03542,6195.333333333333,7899.0,-1
20000,2,2,1,37,2,0,0,2,0,0,16429,17450,20358,19722,19616,19228,1300,3200,0,830,750,1000,112803,7080,0.0627642881838249,0.82145,1180.0,18800.5,2
290000,2,2,2,37,2,0,0,0,0,0,140599,143963,152434,156413,156189,144318,13010,11430,6900,5320,5232,4980,893916,46872,0.052434456928838954,0.48482413793103446,7812.0,148986.0,2
120000,2,2,1,45,-1,-1,-1,-1,-1,-1,380,3175,380,380,2402,696,3175,380,380,2402,696,1093,7413,8126,1.0961823823013626,0.0031666666666666666,1354.3333333333333,1235.5,-1
20000,2,2,2,40,-1,-1,-1,-1,-1,-2,295,748,-2,221,0,0,748,0,223,0,0,2016,1262,2987,2.366877971473851,0.01475,497.8333333333333,210.33333333333334,-1
360000,2,2,2,36,-2,-2,-2,-1,-1,-2,-149,-149,-4,585,139,0,0,145,744,139,0,0,422,1028,2.4360189573459716,-0.0004138888888888889,171.33333333333334,70.33333333333333,-1
150000,2,1,1,41,-1,-1,-1,-1,-1,-1,7939,6610,6994,8102,25715,11350,6629,7034,8112,25715,11350,12595,66710,71435,1.0708289611752362,0.052926666666666664,11905.833333333334,11118.333333333334,-1
100000,2,1,1,42,2,2,0,0,0,0,99184,99340,64054,59014,55249,47645,3000,3039,3315,3000,3000,3000,424486,18354,0.043238175110604356,0.99184,3059.0,70747.66666666667,2
170000,2,1,1,45,0,0,0,0,0,0,73326,68712,60324,88057,89040,90716,3504,3500,30000,3300,3200,0,470175,43504,0.09252725049183814,0.4313294117647059,7250.666666666667,78362.5,0
200000,2,3,2,49,1,-2,-1,-1,-1,-2,0,0,3614,714,0,0,0,3614,721,0,0,6728,4328,11063,2.5561460258780038,0.0,1843.8333333333333,721.3333333333334,1
60000,2,3,1,48,-1,-1,-1,-1,-1,-1,4823,5471,8422,4377,3910,2431,5491,9683,4377,3918,2431,2120,29434,28020,0.9519603179995924,0.08038333333333333,4670.0,4905.666666666667,-1
80000,2,2,1,29,0,0,0,0,0,0,19578,18231,17950,14699,12466,11445,1620,1600,1419,1000,1000,1000,94369,7639,0.08094819273278302,0.244725,1273.1666666666667,15728.166666666666,0
40000,2,3,1,30,1,2,0,0,0,0,40672,39724,39475,39078,38339,38665,9,2143,1606,1500,1410,1507,235953,8175,0.03464673049293715,1.0168,1362.5,39325.5,2
50000,2,1,1,30,1,2,0,0,0,0,49061,46783,42977,36737,19865,16499,1406,2000,1317,700,599,604,211922,6626,0.031266220590594654,0.98122,1104.3333333333333,35320.333333333336,2
50000,2,3,2,39,2,2,0,0,2,0,20039,19369,16586,18696,18100,18475,0,1280,2390,0,816,688,111265,5174,0.046501595290522627,0.40078,862.3333333333334,18544.166666666668,2
40000,2,2,1,39,-1,-1,-1,0,0,0,500,0,18583,19353,19440,20279,0,18583,1460,547,1000,500,78155,22090,0.2826434649094748,0.0125,3681.6666666666665,13025.833333333334,0
120000,2,2,2,25,2,3,3,3,4,4,94635,97592,100536,103478,104886,107220,5400,5400,5500,4600,4600,5200,608347,30700,0.05046461969895471,0.788625,5116.666666666667,101391.16666666667,4
200000,2,1,2,25,1,2,3,2,3,2,133797,144095,140383,146531,142795,136981,14000,0,10000,0,0,5100,844582,29100,0.03445491379167446,0.668985,4850.0,140763.66666666666,3
30000,2,2,2,29,0,0,2,0,0,-2,22501,20210,8762,6200,0,0,2429,5,1062,0,0,0,57673,3496,0.0606176200301701,0.7500333333333333,582.6666666666666,9612.166666666666,2
260000,2,5,1,33,0,0,-1,-1,0,0,2229,3140,2740,107139,105188,104418,1000,2740,107139,4000,4000,4696,324854,123575,0.3804016573599217,0.008573076923076923,20595.833333333332,54142.333333333336,0
390000,2,2,2,31,0,0,2,0,0,0,103061,106464,88653,82226,71559,72492,7600,20,3510,3349,3000,6000,524455,23479,0.044768378602549314,0.2642589743589744,3913.1666666666665,87409.16666666667,2
140000,2,1,1,31,2,2,0,0,0,0,159164,154983,116592,89475,83630,87733,0,5012,5000,5000,5000,20000,691577,40012,0.057856175089686324,1.1368857142857143,6668.666666666667,115262.83333333333,2
150000,2,2,2,32,6,5,4,3,2,2,81341,79529,77757,75841,73678,77273,0,0,0,0,4874,1000,465419,5874,0.012620885696544404,0.5422733333333334,979.0,77569.83333333333,6
30000,2,3,1,32,0,0,0,0,0,0,30096,30287,28823,26799,25457,26143,1494,1445,1506,912,1097,1000,167605,7454,0.04447361355568151,1.0032,1242.3333333333333,27934.166666666668,0
90000,2,2,3,36,0,0,0,0,0,0,91337,91458,91049,70101,28942,27508,4000,3137,5094,1106,1001,1201,400395,15539,0.03880917593876047,1.0148555555555556,2589.8333333333335,66732.5,0
150000,2,2,1,39,0,0,0,0,0,0,16878,7632,33019,31366,31709,42632,5000,30000,3000,5000,15000,6000,163236,64000,0.3920703766326056,0.11252,10666.666666666666,27206.0,0
30000,2,2,1,39,0,-1,-1,2,0,0,22215,18243,29013,28256,28979,31369,18243,11500,0,1177,3000,0,158075,33920,0.2145816859085877,0.7405,5653.333333333333,26345.833333333332,2
200000,2,2,2,36,0,0,0,0,0,0,138636,140982,145038,146190,148989,130481,5048,6726,5451,5774,4739,5500,850316,33238,0.0390889975021051,0.69318,5539.666666666667,141719.33333333334,0
30000,2,1,2,38,-2,-2,-2,-2,-2,-2,1232,764,1909,544,390,954,764,1920,544,390,954,1913,5793,6485,1.1194545140687036,0.04106666666666667,1080.8333333333333,965.5,-2
30000,2,3,1,48,0,0,0,0,0,2,14834,15844,18883,17901,19241,18794,1261,3300,1301,1641,0,860,105497,8363,0.0792723963714608,0.49446666666666667,1393.8333333333333,17582.833333333332,2
50000,2,2,1,29,0,0,0,0,0,0,20103,21466,23122,24654,26365,25844,2000,2000,2000,2000,2000,2000,141554,12000,0.08477330206140413,0.40206,2000.0,23592.333333333332,0
310000,2,2,1,29,0,0,0,0,0,0,26597,27141,25567,21794,20911,14023,1732,1408,1209,622,600,748,136033,6319,0.04645196386171003,0.08579677419354839,1053.1666666666667,22672.166666666668,0
500000,2,1,1,37,1,-1,-1,-1,-1,0,0,2529,2971,184,64356,33348,2529,2971,200,38144,0,8479,103388,52323,0.5060838782063682,0.0,8720.5,17231.333333333332,1
500000,2,3,1,36,-2,-2,-2,-2,-2,-2,27866,1062,27610,18133,2506,169233,1062,27648,25012,2506,169233,11952,246410,237413,0.9634876831297431,0.055732,39568.833333333336,41068.333333333336,-2
300000,2,2,1,36,-1,0,0,0,0,0,6447,14383,15576,16524,17096,12144,10000,2000,1500,1000,1000,1000,82170,16500,0.20080321285140562,0.02149,2750.0,13695.0,0
430000,2,3,2,30,0,0,0,0,0,0,200364,147550,106901,81257,83264,62618,6215,3050,2511,5110,2005,5046,681954,23937,0.03510060795889459,0.46596279069767443,3989.5,113659.0,0
30000,2,1,1,30,0,0,-1,2,-1,-1,3836,4380,1169,779,566,1361,1016,1169,0,567,1365,1834,12091,5951,0.49218426929120834,0.12786666666666666,991.8333333333334,2015.1666666666667,2
30000,2,3,2,31,0,0,0,2,2,0,26667,27675,30611,30647,28245,24357,1455,3391,949,0,745,584,168202,7124,0.042353836458543896,0.8889,1187.3333333333333,28033.666666666668,2
200000,2,1,2,32,-2,-2,-2,-2,0,0,0,0,-10542,148287,146948,148772,0,1685,326974,5200,5500,6000,433465,345359,0.7967402212404693,0.0,57559.833333333336,72244.16666666667,0
130000,2,3,1,32,0,0,0,0,0,0,126741,126889,125733,118394,96230,98583,6100,6103,4823,4000,4000,4000,692570,29026,0.04191056499704001,0.9749307692307693,4837.666666666667,115428.33333333333,0
120000,2,1,2,33,-1,-1,-1,-1,-1,-2,2446,326,0,28776,0,0,326,0,28776,0,0,0,31548,29102,0.9224673513376442,0.020383333333333333,4850.333333333333,5258.0,-1
170000,2,2,2,31,0,0,0,-1,-1,-2,20625,21386,0,522,0,0,1700,0,522,0,0,0,42533,2222,0.05224178872875179,0.1213235294117647,370.3333333333333,7088.833333333333,0
210000,2,1,1,34,-1,-1,-1,-1,-1,-1,8289,16585,9396,16992,9506,4837,16585,10455,16992,9509,4837,11899,65605,70277,1.0712140842923559,0.039471428571428574,11712.833333333334,10934.166666666666,-1
130000,2,2,1,34,0,0,0,0,-2,-2,41379,24462,15720,0,0,0,3057,1047,0,0,0,0,81561,4104,0.05031816677088314,0.3183,684.0,13593.5,0
420000,2,2,1,35,0,0,0,0,0,0,67877,68979,57706,55628,54797,52759,3527,3000,4000,2500,2000,2100,357746,17127,0.04787474912367993,0.16161190476190476,2854.5,59624.333333333336,0
180000,2,2,1,39,0,0,0,0,0,0,130374,129889,114559,113759,94665,97134,5812,6000,6100,4000,4000,4000,680380,29912,0.04396366736235633,0.7243,4985.333333333333,113396.66666666667,0
240000,2,2,2,40,0,0,0,0,0,0,127919,93266,95837,49459,47631,37750,4000,4840,4000,1500,2000,2000,451862,18340,0.04058761303229747,0.5329958333333333,3056.6666666666665,75310.33333333333,0
100000,2,2,1,44,1,2,0,0,3,2,76725,74901,76094,84457,82525,81086,0,3000,9657,0,0,3200,475788,15857,0.03332786871463761,0.76725,2642.8333333333335,79298.0,3
130000,2,3,2,45,0,0,0,0,0,0,38222,37939,37705,37391,38137,37647,1612,1639,1586,1332,1352,1382,227041,8903,0.039213181760122624,0.2940153846153846,1483.8333333333333,37840.166666666664,0
20000,2,2,1,43,1,2,3,2,2,2,11501,12998,13492,12978,13962,13595,2000,1000,0,1200,0,3000,78526,7200,0.0916893767669307,0.57505,1200.0,13087.666666666666,3
50000,2,2,2,46,0,0,0,0,0,0,46746,44808,44899,46346,47273,48357,2100,2100,2500,2000,2000,3000,278429,13700,0.04920464463112679,0.93492,2283.3333333333335,46404.833333333336,0
70000,2,2,1,38,0,0,0,0,0,0,19500,19884,20567,21526,21499,21556,1400,1400,1700,1000,781,815,124532,7096,0.056981338129958564,0.2785714285714286,1182.6666666666667,20755.333333333332,0
30000,2,3,1,41,-1,-1,-1,-1,-1,-1,1688,0,850,2158,0,1935,0,850,2158,0,1935,0,6631,4943,0.7454380938018399,0.056266666666666666,823.8333333333334,1105.1666666666667,-1
50000,2,3,1,48,0,0,0,0,0,0,41842,42422,43050,43650,45217,46044,1984,2019,2026,3000,2000,1500,262225,12529,0.047779578606158835,0.83684,2088.1666666666665,43704.166666666664,0
500000,2,3,1,41,0,0,0,0,0,0,119455,120499,124836,37334,34944,24355,7012,10522,6133,24408,122,17398,461423,65595,0.14215806320881275,0.23891,10932.5,76903.83333333333,0
200000,2,1,2,41,-1,-1,-1,-1,-1,-1,504,2502,21699,2914,3392,4343,2502,21699,3003,3392,4343,326,35354,35265,0.9974826045143407,0.00252,5877.5,5892.333333333333,-1
120000,2,2,1,42,2,2,3,2,2,3,25809,29366,28615,29347,30868,30099,4300,0,1500,2300,0,0,174104,8100,0.046523916739420114,0.215075,1350.0,29017.333333333332,3
200000,2,2,1,49,-1,0,0,-1,0,0,75853,78983,133236,6574,2924,-626,6065,70538,6634,10,0,0,296944,83247,0.28034578910501645,0.379265,13874.5,49490.666666666664,0
150000,2,2,2,36,1,2,0,0,2,0,93658,84029,77836,75277,66249,60021,0,3000,6000,0,2066,1837,457070,12903,0.02822981162622793,0.6243866666666666,2150.5,76178.33333333333,2
100000,2,2,1,42,1,2,2,-2,-2,-2,3256,3020,0,0,0,0,0,0,0,0,0,0,6276,0,0.0,0.03256,0.0,1046.0,2
50000,2,2,2,38,0,0,0,0,2,2,7980,10513,9922,8633,8385,7862,3000,1200,1800,0,1600,0,53295,7600,0.14260249554367202,0.1596,1266.6666666666667,8882.5,2
50000,2,2,1,36,3,2,2,2,3,2,47222,48142,48082,51969,50865,49611,2000,1000,5000,0,0,2500,295891,10500,0.035486040467604625,0.94444,1750.0,49315.166666666664,3
50000,2,1,1,43,0,0,0,0,0,2,49819,49390,50612,29975,30559,29433,2227,2449,1778,2382,0,1251,239788,10087,0.04206632525397434,0.99638,1681.1666666666667,39964.666666666664,2
550000,2,1,2,33,0,0,0,0,0,0,337733,261223,267274,273547,172198,176573,10000,11000,12300,6300,8000,8000,1488548,55600,0.037351835479944216,0.61406,9266.666666666666,248091.33333333334,0
30000,2,2,1,35,1,-1,0,0,2,0,0,741,1775,3040,2843,3052,741,1034,1299,0,255,106,11451,3435,0.29997380141472363,0.0,572.5,1908.5,2
150000,2,3,1,39,-1,-1,-1,0,-1,-1,5211,33474,18488,45489,9069,20203,33522,18516,35701,9099,20226,20786,131934,137850,1.0448406021192413,0.03474,22975.0,21989.0,0
140000,2,2,2,27,0,0,0,2,2,2,119692,91710,91744,70832,70768,71755,5000,8000,0,8000,3000,0,516501,24000,0.046466512165513715,0.8549428571428571,4000.0,86083.5,2
50000,2,2,2,48,0,0,0,0,0,0,55329,51870,53164,46575,26609,27178,1902,2176,2064,1098,2134,1139,260725,10513,0.04032217854060792,1.10658,1752.1666666666667,43454.166666666664,0
160000,2,3,2,39,0,0,0,0,0,0,156000,155866,159005,159248,118904,119243,5559,7677,6039,4176,4300,4576,868266,32327,0.0372316778498755,0.975,5387.833333333333,144711.0,0
50000,2,2,1,26,0,0,-1,0,0,0,1804,5195,15371,14163,15517,14685,4000,15387,1500,2000,1000,2000,66735,25887,0.38790739492020676,0.03608,4314.5,11122.5,0
50000,2,1,1,28,0,0,0,0,0,0,27888,18602,9795,32694,28899,28924,2000,4239,28000,1015,2000,1500,146802,38754,0.2639882290432011,0.55776,6459.0,24467.0,0
110000,2,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,766,0,766,0.0,0.0,127.66666666666667,0.0,-2
50000,2,3,1,46,2,2,2,2,0,0,46677,48101,49060,47086,9306,8962,2500,2400,4,503,1109,703,209192,7219,0.034508967838158246,0.93354,1203.1666666666667,34865.333333333336,2
350000,2,2,2,31,1,2,0,0,0,0,279767,253462,259137,264798,269673,275672,0,9754,10000,9396,10083,9439,1602509,48672,0.030372372323649977,0.7993342857142857,8112.0,267084.8333333333,2
70000,2,2,1,42,0,0,0,0,0,0,24133,24741,25074,25978,26341,26093,1702,1424,1717,1080,1094,969,152360,7986,0.052415332108164875,0.3447571428571429,1331.0,25393.333333333332,0
210000,2,1,1,38,1,-2,-1,-1,-1,-1,0,0,517,-1,932,1066,0,517,0,933,1066,462,2514,2978,1.1845664280031822,0.0,496.3333333333333,419.0,1
180000,2,2,1,36,0,0,0,0,-2,-1,20138,21494,25600,0,0,36565,2000,5000,0,0,36565,1548,103797,45113,0.4346272050251934,0.11187777777777778,7518.833333333333,17299.5,0
30000,2,3,1,28,0,0,0,2,2,0,12430,13419,15897,16340,15780,16127,1200,2700,1000,0,600,1400,89993,6900,0.07667263009345171,0.41433333333333333,1150.0,14998.833333333334,2
630000,2,1,1,31,0,0,0,0,0,0,447263,458762,470298,480587,385587,373910,20000,20000,20000,15000,15000,15000,2616407,105000,0.04013137099847233,0.7099412698412698,17500.0,436067.8333333333,0
220000,2,2,1,41,0,0,0,0,0,0,143660,126532,90013,91191,86139,83743,5005,4500,4006,3000,3000,3000,621278,22511,0.036233377006750604,0.653,3751.8333333333335,103546.33333333333,0
280000,2,1,1,44,0,0,0,0,0,0,230931,235635,197003,198808,187425,177340,8634,7665,6497,5555,5027,5065,1227142,38443,0.031327262859554963,0.8247535714285714,6407.166666666667,204523.66666666666,0
340000,2,2,1,40,0,0,0,0,0,0,244451,230907,228760,229404,161551,164936,10000,10000,7100,5800,5915,6100,1260009,44915,0.03564657077846269,0.7189735294117647,7485.833333333333,210001.5,0
180000,2,1,2,33,2,-1,-1,-1,-1,-1,416,416,416,416,150,982,416,416,416,150,982,416,2796,2796,1.0,0.002311111111111111,466.0,466.0,2
250000,2,2,1,35,-2,-2,-2,-2,-2,-1,7379,42849,24502,25016,33754,4418,45000,25000,15167,80000,5000,6000,137918,176167,1.2773314578227644,0.029516,29361.166666666668,22986.333333333332,-1
20000,2,2,2,48,1,3,2,2,2,2,17100,16537,16283,17708,18121,17692,0,300,2000,1000,0,792,103441,4092,0.03955878230102184,0.855,682.0,17240.166666666668,3
140000,2,2,1,40,0,0,0,0,0,0,102502,101164,99579,99004,88485,85218,5000,5000,5000,3000,3000,4000,575952,25000,0.04340639497735922,0.7321571428571428,4166.666666666667,95992.0,0
130000,2,2,2,44,2,0,0,2,2,2,72181,73086,78411,79725,81311,83048,2700,6500,3200,3500,3200,3300,467762,22400,0.04788760095946229,0.5552384615384616,3733.3333333333335,77960.33333333333,2
120000,2,1,1,38,0,0,0,0,0,0,65645,71406,29044,21889,14536,25636,15000,1462,1000,3000,14000,254,228156,34716,0.15215904907168779,0.5470416666666666,5786.0,38026.0,0
360000,2,1,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
240000,2,2,1,43,0,0,0,0,0,0,50120,48502,49001,47026,45827,39527,1781,2200,1923,1682,2000,2000,280003,11586,0.04137812809148474,0.20883333333333334,1931.0,46667.166666666664,0
310000,2,2,1,40,-2,-2,-2,-2,-2,-2,3268,206,589,1594,28252,15081,206,589,1594,28252,18381,4100,48990,53122,1.0843437436211472,0.010541935483870968,8853.666666666666,8165.0,-2
100000,2,3,1,46,2,2,2,2,2,2,43677,42674,45983,46927,47759,46865,0,4000,2000,1900,0,2000,273885,9900,0.03614655786187634,0.43677,1650.0,45647.5,2
200000,2,1,1,37,-2,-2,-2,-2,-2,-2,1324,0,0,0,0,0,0,0,0,0,0,0,1324,0,0.0,0.00662,0.0,220.66666666666666,-2
80000,2,2,1,29,2,2,2,2,2,2,72674,74192,72464,76613,77908,76034,3300,0,6000,3100,0,4200,449885,16600,0.036898318459161784,0.908425,2766.6666666666665,74980.83333333333,2
210000,2,1,2,32,-2,-2,-2,-2,-2,-2,19959,1592,-2,560,6190,243,1603,0,562,6196,243,4061,28542,12665,0.4437320440053255,0.09504285714285714,2110.8333333333335,4757.0,-2
180000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2
70000,2,2,1,33,0,0,0,0,0,0,66701,69907,67450,61902,19551,27831,53000,26017,40000,17000,24000,28000,313342,188017,0.6000376585328491,0.9528714285714286,31336.166666666668,52223.666666666664,0
