Actual_Digit,Predicted_Digit,Confidence
3,3,0.99997705
3,3,0.9999928
9,9,0.9790929
1,1,0.9999648
6,6,0.9999997
4,4,0.99999994
3,3,0.99958485
9,9,0.9999822
8,8,0.9999996
2,2,0.99999994
1,1,0.9998119
8,8,0.99999934
6,6,0.9999983
4,4,0.9999897
1,1,0.99991673
5,5,0.99997777
5,5,0.9999973
6,6,0.9999998
5,5,0.9999984
0,0,0.99999887
1,1,0.9998543
2,2,0.99999994
3,3,0.99999946
4,4,0.9999873
5,5,0.99965596
6,6,0.99999994
7,7,0.9999998
8,8,0.9999873
9,9,0.9999891
0,0,0.9999997
1,1,0.9983051
2,2,0.99999994
3,3,0.9999965
4,4,0.9999694
5,5,0.9999421
6,6,0.9999996
7,7,0.9999818
8,8,0.9999998
9,9,0.99999696
0,0,0.99999934
1,1,0.99668145
2,2,0.9999997
3,3,0.99999946
4,4,0.99998754
5,5,0.9999725
6,6,0.99999994
7,7,0.99996716
8,8,0.9999656
9,9,0.99996203
6,6,0.99999887
9,9,0.9999146
7,7,0.9999996
0,0,0.99999684
2,2,0.99999994
3,3,0.9999971
4,4,0.99999934
3,3,0.9999667
8,8,0.9997345
5,5,0.9999978
1,1,0.99898076
3,3,0.9999886
0,0,0.9999978
1,1,0.98158145
2,2,0.99987507
1,1,0.9957005
3,3,0.99994427
2,2,0.9999209
0,0,0.9999955
7,7,0.9991009
2,2,0.9997902
6,6,0.99999994
4,4,0.9999998
0,0,0.9999743
5,5,0.9992367
9,9,0.99852985
9,9,0.96645474
8,8,0.99997836
9,9,0.99941075
5,5,0.9999785
3,3,0.9996568
1,1,0.9836519
7,7,0.9997333
4,4,0.99996346
7,7,0.9999699
0,0,0.9999781
0,0,0.9999859
6,6,0.9999909
6,6,0.9999997
6,6,0.9999996
3,3,0.99999994
7,7,0.99713707
4,4,0.84356076
2,2,0.9999319
8,8,0.9995101
9,9,0.99239427
8,8,0.99994034
7,7,0.9997637
1,1,0.9989927
4,4,0.7471859
0,0,0.9999997
4,4,0.99996704
8,8,0.9999792
5,5,0.9999611
2,2,0.99999815
3,3,0.99998695
9,9,0.9998753
0,0,0.9999997
1,1,0.9999046
9,9,0.9999321
1,1,0.99972093
5,5,0.99963677
1,1,0.99989444
7,7,0.99986124
6,6,0.9998818
1,1,0.99991006
2,2,0.99999434
1,1,0.99976254
6,6,0.9999903
8,8,0.9999947
0,0,0.9999996
1,1,0.9998436
2,2,0.9999985
3,3,0.9999998
4,4,0.9999998
5,5,0.99358916
6,6,0.9999998
7,7,0.9999998
8,8,0.99999946
9,9,0.999986
0,0,0.99995774
1,1,0.99981093
2,2,0.99999994
3,3,0.9999997
4,4,0.9999996
5,5,0.99999946
6,6,0.99999577
7,7,0.9998961
8,8,0.9999998
0,0,0.99999946
1,1,0.99998134
2,2,0.99999994
3,3,0.99999994
5,5,0.99999887
6,6,0.99999994
7,7,0.9999992
8,8,0.9999996
1,1,0.99981093
0,0,0.99999934
4,4,0.99999815
5,5,0.99997896
6,6,0.9999996
6,6,0.9999978
3,3,0.99998504
4,4,0.9999998
4,4,0.9999985
2,2,0.999861
8,8,0.9999998
1,1,0.9999642
0,0,0.9999992
6,6,0.9999971
4,4,0.99999994
9,9,0.99991757
7,7,0.9999245
2,2,0.99999994
9,9,0.9992265
2,2,0.99999756
0,0,0.9999998
9,9,0.99978113
3,3,0.9972211
3,3,0.99994963
9,9,0.99998146
1,1,0.99988467
5,5,0.99999636
2,2,0.9999961
3,3,0.9999891
1,1,0.99974537
6,6,0.9999996
7,7,0.99997467
3,3,0.9987819
7,7,0.9999772
8,8,0.9999922
4,4,0.99999624
0,0,0.9999984
2,2,0.99999994
4,4,0.9999986
0,0,0.9999997
2,2,0.9999406
4,4,0.9999934
7,7,0.99994224
8,8,0.999999
0,0,0.9999998
7,7,0.9999954
0,0,0.99999875
6,6,0.9999998
9,9,0.9993232
3,3,0.9999221
2,2,0.9999998
4,4,0.99999994
8,8,0.99999934
6,6,0.99998385
0,0,0.9999977
5,5,0.99999887
7,7,0.99994105
5,5,0.99995893
1,1,0.9996637
0,0,0.99999887
8,8,0.9999983
1,1,0.99993306
6,6,0.9999065
7,7,0.9999979
2,2,0.99999243
9,9,0.99842787
7,7,0.999994
9,9,0.9999903
5,5,0.9999997
6,6,0.99999946
5,5,0.9999799
2,2,0.99999994
6,6,0.99999636
2,2,0.9999998
8,8,0.99999994
1,1,0.9997313
7,7,0.99999744
5,5,0.99992174
5,5,0.98263013
7,7,0.99996024
3,3,0.9999991
5,5,0.9999432
0,0,0.9999998
1,1,0.99988717
1,1,0.9999644
3,3,0.99999994
8,8,0.99999624
4,4,0.99999994
9,9,0.9999781
4,4,0.9999965
5,5,0.9998629
1,1,0.9998324
8,8,0.9999966
6,6,0.99999994
8,8,0.99999946
9,9,0.999986
0,0,0.9999997
1,1,0.9999476
2,2,0.9999984
3,3,0.9999259
4,4,0.99999994
5,5,0.99999875
6,6,0.99999994
7,7,0.9998207
8,8,0.99990386
9,9,0.99996287
0,0,0.9999662
1,1,0.9998543
2,2,0.99999946
3,3,0.9999853
4,4,0.9999998
5,5,0.9999791
6,6,0.99999946
7,7,0.99998385
8,8,0.9999992
9,9,0.99988383
0,0,0.9999437
1,1,0.9999365
2,2,0.9999978
3,3,0.99999803
4,4,0.99999875
5,5,0.99999934
6,6,0.99999994
7,7,0.99998564
8,8,0.9999917
9,9,0.9990577
3,3,0.99999887
5,5,0.99999744
3,3,0.99999505
2,2,0.99999946
9,9,0.99967897
3,3,0.9999967
2,2,0.99999994
1,1,0.99996275
4,4,0.99999946
5,5,0.9999954
5,5,0.99999624
2,2,0.9999997
3,3,0.99999803
2,2,0.99999624
1,1,0.99954766
3,3,0.99999934
9,9,0.9998855
7,7,0.99996
2,2,0.99999887
1,1,0.9999768
2,2,0.99999744
8,8,0.99998575
9,9,0.9993138
1,1,0.999939
8,8,0.9999996
8,8,0.99999565
7,7,0.9999321
8,8,0.9999967
1,1,0.99982166
0,0,0.9999992
0,0,0.9999996
6,6,0.9999998
7,7,0.99999624
7,7,0.9999996
8,8,0.99977994
7,7,0.99182904
5,5,0.99999815
0,0,0.99992996
6,6,0.99999994
1,1,0.99992627
5,5,0.9999803
7,7,0.99946487
4,4,0.99999994
6,6,0.99998957
1,1,0.99992746
2,2,0.99999994
5,5,0.9999996
0,0,0.9999986
7,7,0.99995
9,9,0.99994415
9,9,0.9999915
0,0,0.9999872
3,3,0.9999971
4,4,0.99999994
4,4,0.9999997
8,8,0.9999544
4,4,0.9999992
1,1,0.9999333
8,8,0.99990386
6,6,0.99999994
5,5,0.9999991
9,9,0.99978924
0,0,0.9999966
0,0,0.9999973
0,0,0.9999911
3,3,0.99999946
7,7,0.9999481
1,1,0.9999679
6,6,0.99999887
4,4,0.9999996
6,6,0.99999946
0,0,0.99999875
4,4,0.99999887
5,5,0.9999998
4,4,0.9999898
1,1,0.9998646
3,3,0.9999998
8,8,0.99999756
6,6,0.99999994
3,3,0.99999994
9,9,0.99653447
9,9,0.99978757
5,5,0.9999997
9,9,0.9999767
3,3,0.9999848
7,7,0.99999875
8,8,0.99978876
5,5,0.9999344
6,6,0.99999994
4,4,0.9999996
7,7,0.9999755
6,6,0.99999946
2,2,0.9999998
2,2,0.9999998
0,0,0.9999921
9,9,0.99996215
4,4,0.9999996
0,0,0.999999
1,1,0.9998746
2,2,0.99999994
3,3,0.99999934
4,4,0.9999998
5,5,0.9999977
6,6,0.9999977
7,7,0.99990755
8,8,0.99996024
9,9,0.999564
0,0,0.99999946
1,1,0.99978423
2,2,0.99999756
3,3,0.999999
4,4,0.99999756
5,5,0.9999998
6,6,0.99999815
7,7,0.9999818
8,8,0.9998126
9,9,0.9997735
0,0,0.99999815
1,1,0.999264
2,2,0.99999565
3,3,0.9999952
4,4,0.99999934
5,5,0.9999935
6,6,0.99999934
7,7,0.9997282
8,8,0.99996895
9,9,0.99963254
6,6,0.9999998
4,4,0.99999875
2,2,0.99999803
6,6,0.9999998
4,4,0.9999998
7,7,0.9999953
5,5,0.99999326
5,5,0.9999998
4,4,0.9999977
7,7,0.9999637
2,2,0.99999994
9,9,0.9999252
3,3,0.99999994
9,9,0.9999756
3,3,0.99998313
8,8,0.99996775
2,2,0.9999996
0,0,0.9999996
9,9,0.9988219
5,5,0.9995437
6,6,0.9999996
0,0,0.999993
1,1,0.99994224
0,0,0.99999946
6,6,0.99999994
5,5,0.9998529
3,3,0.9999997
5,5,0.9999997
3,3,0.9999985
8,8,0.99999624
0,0,0.99999946
0,0,0.9999929
3,3,0.9999996
4,4,0.99999934
1,1,0.9999649
5,5,0.9999886
3,3,0.9999997
0,0,0.99999887
8,8,0.9999055
3,3,0.9999997
0,0,0.9999947
6,6,0.9999973
2,2,0.9999978
7,7,0.9999966
8,8,0.9999997
1,1,0.9998817
7,7,0.9999879
1,1,0.9999619
3,3,0.9999837
8,8,0.9999978
5,5,0.9999971
4,4,0.99999994
2,2,0.9999998
0,0,0.9999985
9,9,0.99260366
7,7,0.99999887
6,6,0.99999994
7,7,0.9999059
4,4,0.99999946
1,1,0.9986998
6,6,0.9999998
2,2,0.99880075
6,6,0.9999948
7,7,0.9999898
1,1,0.9997871
9,9,0.99998647
8,8,0.999996
0,0,0.9999997
6,6,0.99999684
9,9,0.99498546
4,4,0.9999991
9,9,0.9998792
9,9,0.9989681
6,6,0.99994475
2,2,0.9999998
3,3,0.99999934
7,7,0.99997824
1,1,0.9996393
9,9,0.9842498
2,2,0.99999994
2,2,0.99976444
5,5,0.99999946
3,3,0.9999983
7,7,0.999983
8,8,0.99979997
0,0,0.9996063
1,1,0.9999197
2,2,0.9999996
3,3,0.99999994
4,4,0.9999992
7,7,0.9998966
8,8,0.9999998
9,9,0.9999812
0,0,0.99999756
1,1,0.9999103
2,2,0.9999929
3,3,0.9999997
4,4,0.99999994
7,7,0.9999798
8,8,0.99999887
9,9,0.99998313
0,0,0.99999624
1,1,0.99986863
7,7,0.9997752
8,8,0.9999966
9,9,0.9999828
8,8,0.9999911
9,9,0.99999624
2,2,0.9999998
6,6,0.9999998
1,1,0.99975896
3,3,0.99999946
5,5,0.9999916
4,4,0.9999998
8,8,0.9950457
2,2,0.9999961
6,6,0.99994045
4,4,0.9999996
3,3,0.9999991
4,4,0.9999977
5,5,0.9999414
9,9,0.99990314
2,2,0.9999996
0,0,0.999988
3,3,0.99892575
9,9,0.9998481
4,4,0.9999948
9,9,0.99975574
7,7,0.99886644
3,3,0.9999967
8,8,0.99998444
7,7,0.9998467
4,4,0.99999994
4,4,0.99999374
9,9,0.99926925
8,8,0.99800694
5,5,0.99998766
8,8,0.99999946
2,2,0.9999997
6,6,0.9999855
6,6,0.9999998
2,2,0.99999994
3,3,0.99999994
1,1,0.9997921
3,3,0.99999994
2,2,0.9999997
7,7,0.99967825
3,3,0.99997383
1,1,0.9999061
9,9,0.99997085
0,0,0.9999977
1,1,0.9998836
1,1,0.99838513
3,3,0.99998754
5,5,0.99982405
0,0,0.99998826
7,7,0.9998338
8,8,0.9999992
1,1,0.99959844
5,5,0.99999756
1,1,0.99990803
4,4,0.9999998
6,6,0.9999997
0,0,0.9999992
0,0,0.99999934
4,4,0.99999815
9,9,0.9998572
1,1,0.99956936
6,6,0.9999998
6,6,0.9999985
9,9,0.9992221
0,0,0.999993
7,7,0.9996793
6,6,0.9999992
1,1,0.9998696
1,1,0.9998348
0,0,0.9999681
1,1,0.9995108
2,2,0.99967813
3,3,0.9999997
4,4,0.9998734
7,2,0.83383226
2,2,0.9600358
3,3,0.99999684
4,4,0.99824005
5,5,0.9998823
6,6,0.99962217
7,7,0.5097468
0,0,0.9961362
1,1,0.9986549
2,2,0.9998286
7,7,0.938842
8,8,0.9999326
6,6,0.9999992
3,3,0.9999681
9,9,0.99840444
7,7,0.95474803
1,1,0.99510765
9,9,0.99831635
3,3,0.99999136
9,9,0.9941982
6,6,0.99996895
1,1,0.99976873
7,7,0.99971914
2,2,0.99977374
4,4,0.99994963
4,4,0.99995834
5,5,0.99963415
7,7,0.7979488
0,0,0.9999847
0,0,0.99971616
1,1,0.99966335
6,6,0.99974215
6,6,0.9999587
8,8,0.999996
2,2,0.99883515
7,7,0.9966823
7,7,0.99778754
2,2,0.99721116
4,4,0.99995273
2,2,0.9999997
1,1,0.9996136
6,6,0.9999619
1,1,0.9801502
0,0,0.9999632
6,6,0.9999997
9,9,0.9976977
8,8,0.9999998
3,3,0.9999992
9,9,0.9989049
6,6,0.9999983
3,3,0.9999899
0,0,0.99999934
1,1,0.9967268
2,2,0.99703103
3,3,0.9999903
4,4,0.9999996
5,5,0.99999994
6,6,0.9999998
7,7,0.9999998
8,8,0.99999326
9,9,0.9991968
0,0,0.99999577
1,1,0.88476986
2,2,0.999958
3,3,0.999991
4,4,0.99999934
5,5,0.99999994
6,6,0.9999991
7,7,0.99999994
8,8,0.99999946
9,9,0.99998003
0,0,0.99999887
1,1,0.9990367
2,2,0.99992186
3,3,0.99999994
4,4,0.9999816
5,5,0.99999696
6,6,0.9999998
7,7,0.99999994
8,8,0.999999
9,9,0.9999289
1,1,0.99985003
6,6,0.99999994
8,8,0.9999985
9,9,0.9992788
9,9,0.9997245
0,0,0.99999994
1,1,0.99953705
2,2,0.9999986
4,4,0.99998826
4,4,0.9999948
3,3,0.99999994
7,7,0.9999996
4,4,0.999994
4,4,0.96776634
4,4,0.9999706
0,0,0.9999941
3,3,0.99999994
8,8,0.99999994
7,7,0.99999994
5,5,0.99999994
8,8,0.99996895
2,2,0.9999916
1,1,0.99862987
7,7,0.999999
5,5,0.9999998
3,3,0.99999994
8,8,0.9999942
5,5,0.99987835
2,2,0.9999899
5,5,0.99999994
1,1,0.9996778
1,1,0.99975824
6,6,0.99999696
2,2,0.99999887
1,1,0.9999146
3,3,0.99999994
8,8,0.9999983
6,6,0.99997824
4,4,0.9887017
2,2,0.99998313
6,6,0.9999992
2,2,0.9999779
5,5,0.9999984
5,5,0.9999997
0,0,0.99999255
2,2,0.9999935
8,8,0.99999744
0,0,0.99999875
6,6,0.99999946
8,8,0.99995714
1,1,0.99993926
7,7,0.9999773
9,9,0.99961597
1,1,0.99981856
9,9,0.9998424
2,2,0.9999804
6,6,0.9999959
7,7,0.9999998
6,6,0.99998325
6,6,0.9999793
8,8,0.9998986
7,7,0.9999971
4,4,0.9999979
9,9,0.9978981
2,2,0.99999934
1,1,0.9994122
3,3,0.9999985
3,3,0.99999994
0,0,0.99955565
5,5,0.99999994
5,5,0.99999994
8,8,0.9999934
0,0,0.99994475
3,3,0.9948081
7,7,0.99999994
9,9,0.9995938
7,7,0.99999994
0,0,0.99999994
2,2,0.99992806
7,7,0.99995834
9,9,0.9965025
1,1,0.9998188
7,7,0.99999756
8,8,0.99999887
0,0,0.99999934
3,3,0.9999897
5,5,0.9999996
3,3,0.9999998
6,6,0.99999994
0,0,0.99999696
1,1,0.99991494
2,2,0.9999965
3,3,0.999996
4,4,0.99992734
5,5,0.9999996
6,6,0.9999911
7,7,0.99989146
8,8,0.99989897
9,9,0.9987608
0,0,0.9999965
1,1,0.9999264
2,2,0.99972427
3,3,0.99999315
4,4,0.9999947
5,5,0.9997878
6,6,0.99998575
7,7,0.99997383
8,8,0.99988204
9,9,0.9991687
0,0,0.999973
1,1,0.9999476
2,2,0.99997824
3,3,0.9987485
4,4,0.99999124
7,7,0.9995523
8,8,0.99830484
9,9,0.9997988
6,6,0.9999295
4,4,0.99898124
2,2,0.99998516
6,6,0.9995989
4,4,0.998635
7,7,0.9999226
8,8,0.9999978
9,9,0.99739
2,2,0.99998635
9,9,0.99851805
3,3,0.99998385
9,9,0.9989536
3,3,0.9999984
0,0,0.99999815
0,0,0.9999923
1,1,0.99919873
0,0,0.9999674
4,4,0.9999978
2,2,0.97748876
6,6,0.9999955
3,3,0.9998286
5,5,0.99999076
3,3,0.9999991
0,0,0.99999756
3,3,0.9999885
4,4,0.9999942
1,1,0.99980044
5,5,0.9999942
3,3,0.9999998
0,0,0.99997205
8,8,0.9999841
3,3,0.9999886
0,0,0.9999998
6,6,0.9999636
1,1,0.99986124
7,7,0.9999228
8,8,0.9970832
0,0,0.9999911
9,9,0.99891275
2,2,0.9999899
6,6,0.9999923
7,7,0.99951166
1,1,0.99988824
9,9,0.9998307
6,6,0.99999005
9,9,0.99187964
4,4,0.99850476
9,9,0.99945295
9,9,0.9986732
6,6,0.9999464
7,7,0.9978177
1,1,0.9997213
2,2,0.9992245
5,5,0.99998695
3,3,0.9999996
7,7,0.9998522
8,8,0.99999934
0,0,0.9999986
1,1,0.9992336
2,2,0.9999984
4,4,0.99999815
5,5,0.9999873
6,6,0.9999996
7,7,0.9999983
8,8,0.99999994
9,9,0.9999742
0,0,0.99999446
1,1,0.99984527
3,3,0.99996465
4,4,0.99999994
5,5,0.9999983
6,6,0.99999946
7,7,0.9999996
8,8,0.9933326
0,0,0.9998622
1,1,0.9996057
3,3,0.9999946
4,4,0.9999998
7,7,0.9999998
8,8,0.9999998
9,9,0.99981666
7,7,0.999999
5,5,0.9999855
5,5,0.99998885
1,1,0.99988955
9,9,0.9998948
9,9,0.9980461
7,7,0.9999984
1,1,0.99954945
0,0,0.99998873
0,0,0.99999243
5,5,0.9999998
9,9,0.9998794
7,7,0.99999994
1,1,0.9997587
7,7,0.9999997
2,2,0.9999749
2,2,0.99999934
3,3,0.99990207
6,6,0.99999994
8,8,0.99999946
3,3,0.9979688
2,2,0.99993366
0,0,0.99997824
0,0,0.9999071
6,6,0.99999994
1,1,0.9997432
7,7,0.99999887
5,5,0.9999718
8,8,0.99579
6,6,0.9999986
2,2,0.99995023
9,9,0.999815
4,4,0.999991
8,8,0.9999983
8,8,0.99999875
7,7,0.9999997
1,1,0.9998305
0,0,0.9999897
8,8,0.9999792
7,7,0.9999997
7,7,0.9999992
5,5,0.999999
8,8,0.99998313
5,5,0.999763
3,3,0.9997339
4,4,0.99999887
6,6,0.99999934
1,1,0.99975216
1,1,0.99989325
5,5,0.99998134
5,5,0.99998087
0,0,0.999981
7,7,0.99999756
2,2,0.9998968
3,3,0.99803704
6,6,0.9999992
4,4,0.9999954
1,1,0.99989086
2,2,0.99886763
4,4,0.99999243
1,1,0.9999469
5,5,0.9999935
4,4,0.99998945
2,2,0.9999946
0,0,0.9999996
4,4,0.99999696
8,8,0.99999696
6,6,0.9999986
1,1,0.99974227
9,9,0.9990385
0,0,0.99999434
2,2,0.999999
5,5,0.9999991
6,6,0.99999994
9,9,0.9994179
3,3,0.9999618
6,6,0.99999875
3,3,0.9999992
6,6,0.99999803
0,0,0.9999998
1,1,0.9998746
2,2,0.9999799
3,3,0.9999998
4,4,0.9999996
5,5,0.9999915
6,6,0.99999994
7,7,0.9999997
8,8,0.99537426
9,9,0.9999911
0,0,0.99999934
1,1,0.999845
2,2,0.9999947
3,3,0.99999803
4,4,0.9999973
5,5,0.99864024
6,6,0.99999994
7,7,0.9999984
8,8,0.9972591
9,9,0.9996935
0,0,0.99999315
1,1,0.99848974
2,2,0.99999994
3,3,0.9999965
5,5,0.9999892
6,6,0.99999064
7,7,0.9999998
8,8,0.999993
1,1,0.9995851
0,0,0.99999994
9,9,0.9999686
5,5,0.9999576
7,7,0.99999946
5,5,0.9999421
1,1,0.9998324
8,8,0.9999986
6,6,0.99999994
9,9,0.9999936
0,0,0.9999983
4,4,0.9999929
1,1,0.99904305
9,9,0.9999973
3,3,0.9999996
8,8,0.9996068
4,4,0.9999848
4,4,0.9999952
7,7,0.9997935
0,0,0.9999998
1,1,0.99990207
9,9,0.9998993
2,2,0.9999941
8,8,0.9999991
7,7,0.99999815
8,8,0.99999946
2,2,0.99589497
5,5,0.9992434
9,9,0.9951164
6,6,0.99999994
0,0,0.9999624
6,6,0.9999829
5,5,0.99994797
5,5,0.99999946
3,3,0.999999
3,3,0.999999
3,3,0.9999997
9,9,0.9999955
8,8,0.9999488
1,1,0.99982715
1,1,0.9996241
0,0,0.9999625
6,6,0.9999985
1,1,0.9999321
0,0,0.99999934
0,0,0.9999984
6,6,0.99999934
2,2,0.9999996
1,1,0.99986005
1,1,0.99939096
3,3,0.99999994
2,2,0.97054434
7,7,0.9997909
7,7,0.9999736
8,8,0.9999954
8,8,0.9987843
7,7,0.99999636
8,8,0.9999973
4,4,0.9999996
6,6,0.99999887
0,0,0.9999978
2,2,0.9912706
0,0,0.9999829
7,7,0.99999946
0,0,0.9999992
3,3,0.99999994
6,6,0.99999994
8,8,0.99999994
7,7,0.9997165
1,1,0.99972284
5,5,0.99999803
9,9,0.999196
9,9,0.99967885
3,3,0.99999875
7,7,0.9994081
2,2,0.9999917
4,4,0.99986005
9,9,0.99998015
4,4,0.9999971
3,3,0.9999153
6,6,0.99999994
2,2,0.9999997
2,2,0.99993044
5,5,0.9993979
3,3,0.9999916
2,2,0.99999946
5,5,0.9999804
5,5,0.9999917
9,9,0.99968565
4,4,0.99998456
1,1,0.99992603
7,7,0.9999922
2,2,0.9999743
0,0,0.9999986
1,1,0.99982953
2,2,0.9999141
3,3,0.99451065
4,4,0.9977706
5,5,0.99999005
6,6,0.99999803
7,7,0.99997264
8,8,0.9999992
9,9,0.9384576
0,0,0.9999998
1,1,0.99950427
2,2,0.9954866
3,3,0.99986434
4,4,0.99999887
5,5,0.9999985
6,6,0.99999994
7,7,0.99883765
8,8,0.9999966
9,9,0.99260426
0,0,0.9997995
1,1,0.99786294
2,2,0.99998885
3,3,0.9999868
4,4,0.9998312
5,5,0.9999421
6,6,0.9999998
7,7,0.9999952
8,8,0.9999998
9,9,0.87424403
1,1,0.9997897
0,0,0.9999997
1,1,0.99988395
2,2,0.9999741
7,7,0.9998653
5,5,0.99999887
3,3,0.99997157
4,4,0.99996406
4,4,0.999975
0,0,0.9993656
0,0,0.9999998
6,6,0.9999998
9,8,0.5954005
6,6,0.99999946
6,6,0.99999815
5,5,0.999971
7,7,0.9971775
2,2,0.9994465
3,3,0.9981174
4,4,0.9999892
4,4,0.9649213
9,9,0.9646107
1,1,0.9452253
4,4,0.99867904
0,0,0.9999687
7,7,0.9999978
9,9,0.996402
5,5,0.99999374
7,7,0.99994963
2,2,0.9999998
3,3,0.9999972
1,1,0.99855083
4,4,0.99993974
4,4,0.99997514
0,0,0.9999812
9,9,0.98998743
9,9,0.98787224
6,6,0.9999997
1,1,0.9972381
8,8,0.99999565
3,3,0.9999766
3,3,0.9999948
7,7,0.99857306
3,3,0.9999948
9,9,0.9889762
8,8,0.9999886
8,8,0.9999898
4,4,0.9999991
7,7,0.99997777
7,7,0.9999549
6,6,0.99999994
2,2,0.9999928
1,1,0.9998555
9,9,0.98959875
8,8,0.99999565
7,7,0.9999952
8,8,0.9999997
8,8,0.9999992
7,7,0.9988436
2,2,0.9999793
2,2,0.9999996
3,3,0.99997884
9,9,0.9979505
3,3,0.999999
3,3,0.9999942
5,5,0.999958
5,5,0.9999955
0,0,0.99998385
7,7,0.9999718
9,9,0.8696535
5,5,0.99998707
6,6,0.99999994
5,5,0.9999997
1,1,0.99773103
4,4,0.9999601
1,1,0.999898
1,1,0.98748016
2,2,0.99581707
8,8,0.9994701
2,2,0.9999997
6,6,0.99999994
1,1,0.99186957
5,5,0.9999923
0,0,0.9999965
1,1,0.9998219
2,2,0.99999267
3,3,0.99999946
4,4,0.99973476
5,5,0.99991125
6,6,0.9977097
7,7,0.9999662
8,8,0.99999946
9,9,0.99910367
0,0,0.99999875
1,1,0.975689
2,2,0.8688484
3,3,0.99949974
4,4,0.9145872
5,5,0.99999934
6,6,0.99958605
7,7,0.9998985
8,8,0.99998003
9,9,0.58857954
0,0,0.99996585
1,1,0.98898906
2,2,0.99999505
3,3,0.9999967
4,4,0.8526857
5,5,0.99991137
6,6,0.9906138
7,7,0.99987316
8,8,0.9995827
8,8,0.9999718
0,0,0.9999792
6,6,0.9993376
0,0,0.9999936
0,0,0.64121705
2,2,0.9999996
3,3,0.9830379
7,7,0.9994771
9,9,0.911313
4,4,0.9993108
7,7,0.99953145
1,1,0.9923816
9,7,0.82496494
1,1,0.9180534
7,7,0.99896073
1,1,0.99223655
4,4,0.99679834
0,0,0.9999985
0,0,0.99999815
1,1,0.9992509
7,7,0.9999135
5,5,0.9994772
7,7,0.97848874
1,1,0.98944104
3,3,0.9999977
3,3,0.94572985
3,3,0.99784625
1,1,0.9995708
6,6,0.9997885
9,9,0.9985614
7,7,0.99995846
1,1,0.99694383
3,3,0.9999828
0,0,0.999209
2,7,0.83636653
6,6,0.999878
0,0,0.99931043
8,8,0.99999875
9,9,0.99994916
4,4,0.70107293
3,3,0.9999984
5,5,0.9999954
4,4,0.9655531
8,8,0.99999255
1,1,0.9992259
5,5,0.999975
9,9,0.9983935
0,0,0.9907167
6,6,0.99950224
6,6,0.31812897
3,3,0.9999984
8,8,0.9999321
1,1,0.99956447
4,4,0.99854666
7,7,0.9999954
5,5,0.99999493
2,2,0.99917763
0,0,0.9995615
0,0,0.9999209
1,1,0.99963963
7,7,0.9998998
8,8,0.9991007
9,7,0.69672203
6,6,0.98736644
8,8,0.9992399
8,8,0.99960846
2,2,0.99331844
3,3,0.99998873
6,5,0.8328009
1,1,0.99140066
2,2,0.9661265
9,9,0.9981562
5,5,0.99999624
2,2,0.999579
0,0,0.9999954
1,1,0.9999476
2,2,0.9999574
3,3,0.99999994
4,4,0.99992985
5,5,0.9984084
6,6,0.9998286
7,7,0.999345
8,8,0.98958284
9,9,0.9948678
0,0,0.9974802
1,1,0.9998193
2,2,0.992728
3,3,0.9999972
4,4,0.9999996
5,5,0.9899166
6,6,0.9994946
7,7,0.99679434
8,8,0.99998134
9,9,0.9962315
0,0,0.9999737
1,1,0.9997488
2,2,0.9928126
3,3,0.99999684
4,4,0.9998164
5,6,0.9892535
6,6,0.9998992
7,7,0.99942386
8,8,0.9998734
9,9,0.94985735
7,7,0.99941194
4,4,0.9726414
6,6,0.99901646
1,1,0.9997716
4,4,0.9991545
0,0,0.9999282
9,9,0.99262035
9,9,0.9807042
3,3,0.9998338
7,7,0.9995249
8,8,0.99779236
4,4,0.99308896
7,7,0.99969876
5,5,0.99942935
8,8,0.9999718
5,5,0.98985183
3,3,0.9991374
2,2,0.99465954
2,2,0.9993979
0,0,0.9998603
5,5,0.9764828
8,8,0.9681664
6,6,0.99968576
0,0,0.9999948
3,3,0.9999812
8,8,0.9999648
1,1,0.9995957
0,0,0.9999613
3,3,0.99256116
0,0,0.99988264
4,4,0.9957988
7,7,0.9997828
4,4,0.99997205
9,9,0.9954749
2,2,0.3475622
9,9,0.99849164
5,0,0.91481775
7,7,0.99984694
1,1,0.9999445
7,7,0.9993685
1,1,0.9998181
6,6,0.9999804
6,6,0.9999563
5,5,0.98045415
6,6,0.9999866
2,2,0.91539866
8,8,0.9982904
7,7,0.9958095
6,6,0.9931491
4,4,0.9999369
9,9,0.9993126
9,9,0.99984646
5,5,0.99975157
3,3,0.9999915
7,7,0.9992191
4,4,0.99936014
3,3,0.9999623
0,0,0.99999326
4,4,0.64936036
6,6,0.9873176
6,6,0.9999731
1,1,0.9994229
1,1,0.99974644
3,3,0.9999828
2,2,0.9999564
1,1,0.99928355
0,0,0.9982883
0,0,0.999999
1,1,0.99987435
2,2,0.99964714
3,3,0.99988455
4,4,0.9999997
7,7,0.9999873
8,8,0.99999934
9,9,0.9943945
0,0,0.9999959
1,1,0.9996243
2,2,0.8313181
3,3,0.9999905
4,4,0.9999576
5,5,0.99993473
6,6,0.99991685
7,7,0.9994396
8,8,0.9993567
0,0,0.9999804
1,1,0.9997792
2,2,0.9995355
3,3,0.9999997
4,4,0.99999994
7,7,0.99999505
8,8,0.9999446
9,9,0.9997859
0,0,0.99976444
8,8,0.9999717
3,3,0.99405855
9,9,0.9984859
5,5,0.99999183
5,5,0.99848354
